"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"1526","mos","salasso_false_mos","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_mos_experiment_noise_0_missing_0.5_iteration_5.csv","0.361934433191431","0.39466732926941","0.193657247688468","5637","2130","2611","18108","11045","7063","0.000168145404657962","0.0755294850498339",NA,NA,"0.261034904250985","0.951066637343303","0.409638268900598","890","48969","17298","3.79050422317895e-237","0.25399240761801","0.893402445208181","0.395535046146171","1892","46574","15857","1.96125395899347e-84"
"175","so","salasso_false_so","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0_iteration_1.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"428","so","salasso_false_so","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0_iteration_2.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"728","so","salasso_false_so","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0_iteration_3.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"1028","so","salasso_false_so","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0_iteration_4.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"1328","so","salasso_false_so","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0_iteration_5.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"229","so","salasso_false_so","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.1_iteration_1.csv","0.379658957996258","0.406736020121337","0.204275950327881","8015","0","0","31328","31328","0","0.00048773037701801","0.104444768117026",NA,NA,"0.875941487706194","0.898365679264556","0.887011881874626","3184","3986","28144","2.26394475514145e-95","0.833292600965357","0.87069075587334","0.851581280634385","4051","5457","27277","0"
"528","so","salasso_false_so","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.1_iteration_2.csv","0.379512928279216","0.407790185566741","0.20402245209131","7981","0","0","31037","31037","0","0.000487325945486445","0.105649735645002",NA,NA,"0.870028011204482","0.900666945903277","0.885082400620577","3083","4176","27954","1.14652028613772e-89","0.829260096535712","0.874601282340432","0.851327405874143","3892","5589","27145","0"
"828","so","salasso_false_so","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.1_iteration_3.csv","0.382175702710112","0.409349464343766","0.205815537331341","8071","0","0","31411","31411","0","0.000482259599093977","0.104271125311171",NA,NA,"0.877840024898848","0.897933844831428","0.887773248768512","3206","3925","28205","2.75594469369348e-83","0.837264006843038","0.872528731972876","0.854532699353028","4004","5327","27407","0"
"1130","so","salasso_false_so","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.1_iteration_4.csv","0.374068850207821","0.404698329402124","0.202518179766151","8019","0","0","31189","31189","0","0.000485082028461277","0.106281065338003",NA,NA,"0.874323062558357","0.900702170637084","0.887316603231258","3097","4038","28092","9.19069141625048e-106","0.833078756033482","0.874346724806823","0.853214023121568","3919","5464","27270","0"
"1428","so","salasso_false_so","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.1_iteration_5.csv","0.37902827327001","0.407686494181274","0.20460049035339","8004","0","0","31223","31223","0","0.00048743277992392","0.105419323490639",NA,NA,"0.874354186118892","0.899753386926304","0.886871971335217","3130","4037","28093","3.07872397505824e-90","0.832437221237857","0.872722031835506","0.852103757211877","3974","5485","27249","0"
"328","so","salasso_false_so","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.5_iteration_1.csv","0.264927944835515","0.328205141196206","0.199972641207666","6734","0","0","20014","20014","0","0.000441420165168866","0.106845877241173",NA,NA,"0.520728291316527","0.835964824622764","0.641722921141454","3283","15399","16731","0","0.530457628154213","0.867592685120416","0.658375673011299","2650","15370","17364","3.14759545485254e-79"
"628","so","salasso_false_so","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.5_iteration_2.csv","0.264317870069209","0.326536622504617","0.198016793742307","6724","0","0","20174","20174","0","0.000446273604343122","0.104108009708738",NA,NA,"0.523187052598817","0.833250718746902","0.642780666870603","3364","15320","16810","0","0.536720229730555","0.870873401407753","0.664133968397974","2605","15165","17569","7.47563530744653e-84"
"928","so","salasso_false_so","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.5_iteration_3.csv","0.25488094687357","0.322210156808575","0.198830272639726","6770","0","0","20109","20109","0","0.000438810783280194","0.104785837096378",NA,NA,"0.52057267351385","0.831766870555473","0.640364478646222","3383","15404","16726","0","0.533787499236268","0.868914416430454","0.661317487652102","2636","15261","17473","1.93365877741461e-117"
"1229","so","salasso_false_so","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.5_iteration_4.csv","0.26823539626279","0.330010487690233","0.198724080621541","6698","0","0","20185","20185","0","0.000449990465151254","0.101987418234171",NA,NA,"0.52390289449113","0.8339360911568","0.643524801682118","3352","15297","16833","0","0.535131667379483","0.867822640574684","0.662030650616981","2668","15217","17517","2.68291421860282e-67"
"1527","so","salasso_false_so","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_so_experiment_noise_0_missing_0.5_iteration_5.csv","0.266573586837759","0.326727011181722","0.199255495394735","6782","0","0","20331","20331","0","0.000442086456724561","0.0969045662128675",NA,NA,"0.525490196078431","0.83045595396193","0.64367816091954","3447","15246","16884","0","0.537789454389931","0.865869853917663","0.663488174879864","2727","15130","17604","1.87845139896669e-88"
"176","sor","salasso_false_sor","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0_iteration_1.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"429","sor","salasso_false_sor","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0_iteration_2.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"729","sor","salasso_false_sor","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0_iteration_3.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"1029","sor","salasso_false_sor","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0_iteration_4.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"1329","sor","salasso_false_sor","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0_iteration_5.csv","0.422663147220266","0.440512935765909","0.208219118152083","8110","0","0","32130","32130","0","0.00048856524672545","0.106157707348392",NA,NA,"1","1","1","0","0","32130","1","0.842090792448219","0.85792094615624","0.84993216576221","4565","5169","27565","0"
"230","sor","salasso_false_sor","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.1_iteration_1.csv","0.422951618377732","0.441408287333345","0.209579048279468","8109","0","0","31800","31800","0","0.000483666579606682","0.104817925834009",NA,NA,"0.907345160286337","0.916761006289308","0.912028781479743","2647","2977","29153","0.681193888173272","0.8265412109733","0.850817610062893","0.838503734465553","4744","5678","27056","0"
"529","sor","salasso_false_sor","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.1_iteration_2.csv","0.422255984418271","0.440641423523622","0.208988429787065","8090","0","0","31755","31755","0","0.000485253593329219","0.103049136064801",NA,NA,"0.905913476501712","0.916611557235081","0.911231118415904","2648","3023","29107","0.943738339386314","0.829626687847498","0.855203904896867","0.842221153995255","4598","5577","27157","0"
"829","sor","salasso_false_sor","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.1_iteration_3.csv","0.425728458342691","0.443365900346585","0.209934303461044","8125","0","0","31921","31921","0","0.000483596560996856","0.102925647799582",NA,NA,"0.90479302832244","0.910717082798158","0.907745390392031","2850","3059","29071","0.11969481639078","0.829535040019552","0.850662573227656","0.839965973242595","4767","5580","27154","0"
"1131","sor","salasso_false_sor","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.1_iteration_4.csv","0.42197658032198","0.439622370901728","0.207476890010076","8141","0","0","31878","31878","0","0.000481048546396784","0.103433551060431",NA,NA,"0.908901338313103","0.916086329129807","0.912479690038745","2675","2927","29203","0.663180883113818","0.832926009653571","0.855292050944225","0.843960874141026","4613","5469","27265","0"
"1429","sor","salasso_false_sor","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.1_iteration_5.csv","0.421934975243291","0.440654971808281","0.20888925758167","8098","0","0","31846","31846","0","0.000485683085670952","0.105022794909137",NA,NA,"0.91338313103019","0.921528606418389","0.917437789170939","2499","2783","29347","0.984262682189819","0.833689741553125","0.856936506939647","0.845153298234748","4556","5444","27290","0"
"329","sor","salasso_false_sor","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.5_iteration_1.csv","0.45398559159756","0.464990192478418","0.212602264998887","8102","0","0","30999","30999","0","0.000472298768409238","0.100666173205033",NA,NA,"0.817771553065671","0.847607987354431","0.832422499960399","4724","5855","26275","3.43366106312514e-46","0.777234679538095","0.820736152779122","0.798393297036072","5557","7292","25442","0"
"629","sor","salasso_false_sor","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.5_iteration_2.csv","0.414517374157224","0.436286616990513","0.210522813379162","7798","0","0","28845","28845","0","0.000474416492385011","0.0994206544493004",NA,NA,"0.794366635543106","0.884832726642399","0.837162771627716","3322","6607","25523","0.00324643525384615","0.753284047168082","0.854844860461085","0.800857435164585","4187","8076","24658","0"
"929","sor","salasso_false_sor","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.5_iteration_3.csv","0.443261225667223","0.453342006200596","0.211368814265829","8013","0","0","30555","30555","0","0.000475933422965514","0.101180631536093",NA,NA,"0.8119825708061","0.853837342497136","0.832384142936907","4466","6041","26089","1.43753307618286e-13","0.771430317101485","0.826444117165767","0.797990172067816","5303","7482","25252","0"
"1230","sor","salasso_false_sor","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.5_iteration_4.csv","0.424995339918882","0.440280796087262","0.211215803313186","7862","0","0","28858","28858","0","0.000466933886996304","0.0959460269035977",NA,NA,"0.791254279489574","0.880968882112413","0.833704991145799","3435","6707","25423","0.565532266465091","0.75029021812183","0.851063829787234","0.79750616963242","4298","8174","24560","0"
"1528","sor","salasso_false_sor","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_false_sor_experiment_noise_0_missing_0.5_iteration_5.csv","0.427954131124464","0.443609958838217","0.208765444489655","7954","0","0","29977","29977","0","0.000473883512454883","0.101180593582302",NA,NA,"0.806069094304388","0.863962371151216","0.834012269148405","4078","6231","25899","0.0837310065285567","0.763762448829963","0.834006071321346","0.797340179553826","4976","7733","25001","0"
"177","mor","salasso_true_mor","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0_iteration_1.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"708.841928720474","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"430","mor","salasso_true_mor","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0_iteration_2.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"711.887588977814","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"730","mor","salasso_true_mor","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0_iteration_3.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"721.220663309097","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"1030","mor","salasso_true_mor","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0_iteration_4.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"717.178904533386","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"1330","mor","salasso_true_mor","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0_iteration_5.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"726.867307662964","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"231","mor","salasso_true_mor","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.1_iteration_1.csv","0.42465030976185","0.434790778315588","0.200943283874104","11182","7820","8537","47668","26368","21300","6.28559462892168e-05","0.0937980700651922",NA,"720.103819131851","0.942559182396496","0.950449029381454","0.946487663888074","2356","2754","45191","0.00857398456451711","0.716567090067434","0.876386004780002","0.788459335371926","6310","17695","44736","0"
"530","mor","salasso_true_mor","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.1_iteration_2.csv","0.424181789207356","0.433607447999686","0.200701871018765","11135","7729","8562","47375","26242","21133","6.29854323835263e-05","0.0965182021716791",NA,"745.217434167862","0.940035457294817","0.952632580161062","0.946292097085748","2241","2875","45070","0.0743455392034387","0.715782223574827","0.878385815937414","0.788791315475928","6187","17744","44687","0"
"830","mor","salasso_true_mor","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.1_iteration_3.csv","0.425861882380666","0.435073271033413","0.201285487827799","11161","7729","8519","47501","26379","21122","6.32313153346774e-05","0.0945149357927312",NA,"722.922918319702","0.937553446657629","0.948173304083699","0.942833471416736","2457","2994","44951","0.00485026711697891","0.716983549839022","0.878237325380631","0.789460224516971","6206","17669","44762","0"
"1132","mor","salasso_true_mor","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.1_iteration_4.csv","0.424274542027228","0.432833370476745","0.199662389562348","11153","7742","8555","47376","26252","21124","6.2876667249964e-05","0.0936683125181528",NA,"727.502460479736","0.942621754093232","0.953922789539228","0.948238601791821","2183","2751","45194","0.19206941824569","0.71555797600551","0.877593116454503","0.788335465654917","6231","17758","44673","0"
"1430","mor","salasso_true_mor","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.1_iteration_5.csv","0.424112501277319","0.432875595626892","0.200010657584367","11184","7742","8622","47782","26465","21317","6.29651062619648e-05","0.0948580128722693",NA,"706.665603160858","0.947272916883929","0.953357543189404","0.950305490458654","2222","2528","45417","0.214141432569313","0.720411334112861","0.878574777308955","0.791670700474376","6216","17455","44976","0"
"330","mor","salasso_true_mor","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.5_iteration_1.csv","0.459030976990186","0.458951918048449","0.208476230622448","11252","7804","8326","46489","25607","20882","6.20062879863206e-05","0.0924676161888837",NA,"711.430384874344","0.863969131296277","0.892467789890981","0.877987261416505","4991","6522","41423","2.12611233752067e-89","0.696865339334625","0.869250749250749","0.773570647487131","6544","18925","43506","0"
"630","mor","salasso_true_mor","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.5_iteration_2.csv","0.437056396005489","0.444356372464401","0.204371249903493","11083","7503","8406","44760","24450","20310","6.1437853980043e-05","0.090654931400466",NA,"801.147567987442","0.858462821983523","0.913527910331817","0.885139784946237","3896","6786","41159","6.59609075734298e-21","0.681696593038715","0.877143446001649","0.767167488350713","5961","19872","42559","0"
"930","mor","salasso_true_mor","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.5_iteration_3.csv","0.450985653216143","0.452885159137522","0.205446864025002","11157","7641","8251","45815","25270","20545","6.26211904214627e-05","0.0902217596801329",NA,"827.594748735428","0.857795390551674","0.894921229001654","0.875965112192628","4829","6818","41127","3.80052586935009e-56","0.690218000672743","0.870507666511788","0.769949612264589","6410","19340","43091","0"
"1231","mor","salasso_true_mor","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.5_iteration_4.csv","0.441289245918765","0.447369990716967","0.204964635412862","11214","7775","8407","45326","24549","20777","6.03933238129173e-05","0.0907325835008339",NA,"825.700332403183","0.860986547085202","0.909691921195293","0.884669374109276","4098","6665","41280","2.34172836558889e-31","0.685636943185277","0.8754652922649","0.769009656411408","6089","19626","42805","0"
"1529","mor","salasso_true_mor","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_mor_experiment_noise_0_missing_0.5_iteration_5.csv","0.445910137025646","0.449690177598222","0.203406177234712","11158","7588","8360","46033","25368","20665","6.2654812326631e-05","0.093387933254049",NA,"825.124763250351","0.863572843883617","0.897686620558073","0.880299357911298","4719","6541","41404","1.29753575204466e-42","0.694382598388621","0.872095596370879","0.773158551810237","6358","19080","43351","0"
"178","moran","salasso_true_moran","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0_iteration_1.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"708.841928720474","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"431","moran","salasso_true_moran","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0_iteration_2.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"711.887588977814","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"731","moran","salasso_true_moran","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0_iteration_3.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"721.220663309097","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"1031","moran","salasso_true_moran","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0_iteration_4.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"717.178904533386","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"1331","moran","salasso_true_moran","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0_iteration_5.csv","0.421534393256514","0.431235086445147","0.200061363306461","11152","7789","8564","47945","26648","21297","6.3377603670135e-05","0.0962072542009703",NA,"726.867307662964","1","1","1","0","0","47945","1","0.720955935352629","0.877251110937865","0.791461152287254","6298","17421","45010","0"
"232","moran","salasso_true_moran","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.1_iteration_1.csv","0.381937410749016","0.398375212657703","0.183769719092685","4921","1789","2219","13302","8167","5135","0.000166862958319936","0.0652371898317542",NA,"720.103819131851","0.258671394305976","0.9313607689997","0.404890550268523","914","35543","12402","1.64724154999531e-60","0.207909532123464","0.889772415684124","0.337059686570846","1608","49451","12980","1.02817267305079e-105"
"531","moran","salasso_true_moran","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.1_iteration_2.csv","0.370491918470522","0.387668371853876","0.180216219447117","4857","1734","2184","12523","7522","5001","0.000162653579567188","0.0679096818337325",NA,"745.217434167862","0.245969339868599","0.940055799123157","0.389915688543561","752","36152","11793","7.1412842143074e-101","0.196745206708206","0.891299615412524","0.322337689602687","1498","50148","12283","6.00303919961718e-55"
"832","moran","salasso_true_moran","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.1_iteration_3.csv","0.385365463761796","0.401174877740374","0.182394451161672","5191","1844","2338","13981","8594","5387","0.000159157584290909","0.0672749699068226",NA,"722.922918319702","0.273146313484201","0.934760885082084","0.422758453716407","914","34849","13096","9.58567369382849e-52","0.218721468501225","0.889924400417101","0.351141112182578","1689","48776","13655","3.97837849477752e-133"
"1133","moran","salasso_true_moran","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.1_iteration_4.csv","0.37949241446712","0.395879792058877","0.177929322290527","4908","1792","2245","13080","7909","5171","0.000163491661925242","0.072746190744921",NA,"727.502460479736","0.256314527062259","0.935449493796148","0.402377132379424","848","35656","12289","6.42094376782657e-67","0.206243693037113","0.89647009677644","0.335338698335808","1487","49555","12876","5.16885447913453e-103"
"1431","moran","salasso_true_moran","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.1_iteration_5.csv","0.375945764234126","0.396399702281952","0.182965902461325","4947","1794","2256","13296","8096","5200","0.000164275893950718","0.0727781322078814",NA,"706.665603160858","0.25971425591824","0.932664219908621","0.406290785695641","899","35493","12452","4.74184155873664e-67","0.208325991895052","0.891982717234758","0.337765543032255","1575","49425","13006","7.23509002660156e-98"
"331","moran","salasso_true_moran","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.5_iteration_1.csv","0.217617705556149","0.27958544763281","0.168704584834074","977","178","228","1436","1002","434","0.000751318731799094","0.0274693161893629",NA,"711.430384874344","0.0257586818229221","0.838994565217391","0.0499827994414878","237","46710","1235","5.53263227112328e-186","0.0230814819560795","0.897819314641745","0.0450059341620339","164","60990","1441","3.89918823570382e-87"
"631","moran","salasso_true_moran","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.5_iteration_2.csv","0.214531169601574","0.292524421395848","0.174668267135239","857","162","185","1176","799","377","0.000811923679174158","0.0163970266724967",NA,"801.147567987442","0.0216289498383565","0.858443708609272","0.0421947795658454","171","46908","1037","6.60624803989889e-127","0.0185644952027038","0.876039304610733","0.0363585029958905","164","61272","1159","9.90753791391509e-51"
"931","moran","salasso_true_moran","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.5_iteration_3.csv","0.190748105396378","0.263898616725146","0.163913468916682","984","184","215","1396","950","446","0.00073039063342029","0.0312433581296493",NA,"827.594748735428","0.0262175409323183","0.872916666666667","0.0509061455907664","183","46688","1257","3.49107639170075e-221","0.0221684739952908","0.884345047923323","0.0432527032939559","181","61047","1384","2.3837406748776e-118"
"1232","moran","salasso_true_moran","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","salasso_true_moran_experiment_noise_0_missing_0.5_iteration_4.csv","0.238334820706045","0.285723200349332","0.173034772949483","1032","186","218","1471","1012","459","0.000713848961012491","0.0349514563106796",NA,"825.700332403183","0.0264469704870164","0.830386378519974","0.051261319534282","259","46677","1268","1.56045766452122e-176","0.0239304191827778","0.891408114558473","0.0466095746174365","182","60937","1494","1.83976789898832e-78"
